Title,DOI,Abstract,BibTeX
"Beyond tagging: the organized blind, your best ally in a proactive paradigm",10.1145/1029014.1028631,Abstract not available,"{'numpages': '1', 'pages': '1', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'doi': '10.1145/1029014.1028631', 'url': 'https://doi.org/10.1145/1029014.1028631', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Beyond tagging: the organized blind, your best ally in a proactive paradigm', 'author': 'Zaborowski, Betsy A.', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028631'}"
Audio enriched links: web page previews for blind users,10.1145/1029014.1028633,"Audio Enriched Links provide previews of linked web pages to users with visual impairments. Before a user follows a hyperlink, the Audio Enriched Links software presents a spoken summary of the next page including its title, its relation to the current page, statistics about its content, and some highlights from its content. We believe that such a summary may be a useful surrogate for a full web page, and help users with visual impairments decide whether or not to spend time visiting a linked page. In this paper, we present some motivation for the Audio Enriched Links project. We describe the design and implementation of the current software prototype, and discuss the results of an initial evaluation involving four participants. We conclude with some implications of this work and directions for future research.","{'keywords': 'web page preview, visual impairment, speech preview, accessibility', 'numpages': '7', 'pages': '2–8', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'Audio Enriched Links provide previews of linked web pages to users with visual impairments. Before a user follows a hyperlink, the Audio Enriched Links software presents a spoken summary of the next page including its title, its relation to the current page, statistics about its content, and some highlights from its content. We believe that such a summary may be a useful surrogate for a full web page, and help users with visual impairments decide whether or not to spend time visiting a linked page. In this paper, we present some motivation for the Audio Enriched Links project. We describe the design and implementation of the current software prototype, and discuss the results of an initial evaluation involving four participants. We conclude with some implications of this work and directions for future research.', 'doi': '10.1145/1029014.1028633', 'url': 'https://doi.org/10.1145/1029014.1028633', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Audio enriched links: web page previews for blind users', 'author': 'Parente, Peter', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028633'}"
The audio abacus: representing numerical values with nonspeech sound for the visually impaired,10.1145/1029014.1028634,"Point estimation is a relatively unexplored facet of sonification. We present a new computer application, the Audio Abacus, designed to transform numbers into tones following the analogy of an abacus. As this is an entirely novel approach to sonifying exact data values, we have begun a systematic line of investigation into the application settings that work most effectively. Results are presented for an initial study. Users were able to perform relatively well with very little practice or training, boding well for this type of display. Further investigations are planned. This could prove to be very useful for visually impaired individuals given the common nature of numerical data in everyday settings.","{'keywords': 'visually impaired users, value estimation, data sonification, auditory display', 'numpages': '7', 'pages': '9–15', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'Point estimation is a relatively unexplored facet of sonification. We present a new computer application, the Audio Abacus, designed to transform numbers into tones following the analogy of an abacus. As this is an entirely novel approach to sonifying exact data values, we have begun a systematic line of investigation into the application settings that work most effectively. Results are presented for an initial study. Users were able to perform relatively well with very little practice or training, boding well for this type of display. Further investigations are planned. This could prove to be very useful for visually impaired individuals given the common nature of numerical data in everyday settings.', 'doi': '10.1145/1029014.1028634', 'url': 'https://doi.org/10.1145/1029014.1028634', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'The audio abacus: representing numerical values with nonspeech sound for the visually impaired', 'author': 'Walker, Bruce N. and Lindsay, Jeffrey and Godfrey, Justin', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028634'}"
Rendering tables in audio: the interaction of structure and reading styles,10.1145/1029014.1028635,"Tables remain a persistent problem for visually impaired people using screen readers. Tables are complex structures that are widely used for different purposes such as spatial layout or data summarisation. The multi-dimensional nature of tables challenges the linear interaction styles typically supported by screen readers. To read a table, a user needs to maintain coherency of, and interact with more than one dimension. In this paper, we first characterise why tables are useful in print, but difficult to read in the audio. We present a survey of the relationship between table structure, intention and the reading styles employed to use the content of tables. We then present two different approaches for interacting with tables non-visually. These approaches are designed to support the characteristics of tables that make them such a popular and useful means of conveying information. The first approach provides a small table browser called EVITA (Enabling Visually Impaired Table Access), whose aim is to enable non-visual table browsing and reading in an analogous manner to the print medium. The second approach provides a table lineariser to transform tables into a form such that they can be easily read by screen readers.","{'keywords': 'visual impairment, table, browsing, audio interaction', 'numpages': '8', 'pages': '16–23', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'Tables remain a persistent problem for visually impaired people using screen readers. Tables are complex structures that are widely used for different purposes such as spatial layout or data summarisation. The multi-dimensional nature of tables challenges the linear interaction styles typically supported by screen readers. To read a table, a user needs to maintain coherency of, and interact with more than one dimension. In this paper, we first characterise why tables are useful in print, but difficult to read in the audio. We present a survey of the relationship between table structure, intention and the reading styles employed to use the content of tables. We then present two different approaches for interacting with tables non-visually. These approaches are designed to support the characteristics of tables that make them such a popular and useful means of conveying information. The first approach provides a small table browser called EVITA (Enabling Visually Impaired Table Access), whose aim is to enable non-visual table browsing and reading in an analogous manner to the print medium. The second approach provides a table lineariser to transform tables into a form such that they can be easily read by screen readers.', 'doi': '10.1145/1029014.1028635', 'url': 'https://doi.org/10.1145/1029014.1028635', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Rendering tables in audio: the interaction of structure and reading styles', 'author': 'Yesilada, Yeliz and Stevens, Robert and Goble, Carole and Hussein, Shazad', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028635'}"
Memory enhancement through audio,10.1145/1029014.1028636,"A number of studies have proposed interactive applications for blind people. One line of research is the use of interactive interfaces based on sound to enhance cognition in blind children. Even though these studies have emphasized learning and cognition, there is still a shortage of applications to assist the development and use of memory in these children. This study presents the design, development, and usability of AudioMemory, a virtual environment based on audio to develop and use short-term memory. AudioMemory was developed by and for blind children. They participated in the design and usability tested the software during and after development. We also introduce AudioMath, an instance of AudioMemory to assist mathematics learning in children with visual disabilities. Our results evidenced that sound can be a powerful interface to develop and enhance memory and mathematics learning in blind children.","{'keywords': 'virtual acoustic environments, usability, spatialized sound, cognitive memory, blind children, audio-based navigation', 'numpages': '8', 'pages': '24–31', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'A number of studies have proposed interactive applications for blind people. One line of research is the use of interactive interfaces based on sound to enhance cognition in blind children. Even though these studies have emphasized learning and cognition, there is still a shortage of applications to assist the development and use of memory in these children. This study presents the design, development, and usability of AudioMemory, a virtual environment based on audio to develop and use short-term memory. AudioMemory was developed by and for blind children. They participated in the design and usability tested the software during and after development. We also introduce AudioMath, an instance of AudioMemory to assist mathematics learning in children with visual disabilities. Our results evidenced that sound can be a powerful interface to develop and enhance memory and mathematics learning in blind children.', 'doi': '10.1145/1029014.1028636', 'url': 'https://doi.org/10.1145/1029014.1028636', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Memory enhancement through audio', 'author': ""S\\'{a}nchez, Jaime and Flores, H\\'{e}ctor"", 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028636'}"
Accessibility of Internet websites through time,10.1145/1029014.1028638,"Using Internet Archive's Wayback Machine, a random sample of websites from 1997-2002 were retrospectively analyzed for effects that technology has on accessibility for persons with disabilities and compared to government websites. Analysis of Variance (ANOVA) and Tukey's HSD were used to determine differences among years. Random websites become progressively inaccessible through the years (p&lt;0.0001) [as shown by increasing Web Accessibility Barrier (WAB) scores], while complexity of the websites increased through the years (p&lt;0.0001). Pearson's correlation (r) was performed to correlate accessibility and complexity: r=0.463 (p&lt;0.01). Government websites remain accessible while increasing in complexity: r=0.14 (p&lt;0.041). It is concluded that increasing complexity, oftentimes caused by adding new technology to a Web page, inadvertently contributes to increasing barriers to accessibility for persons with disabilities.","{'keywords': 'world wide web, web accessibility, internet archive', 'numpages': '8', 'pages': '32–39', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': ""Using Internet Archive's Wayback Machine, a random sample of websites from 1997-2002 were retrospectively analyzed for effects that technology has on accessibility for persons with disabilities and compared to government websites. Analysis of Variance (ANOVA) and Tukey's HSD were used to determine differences among years. Random websites become progressively inaccessible through the years (p&lt;0.0001) [as shown by increasing Web Accessibility Barrier (WAB) scores], while complexity of the websites increased through the years (p&lt;0.0001). Pearson's correlation (r) was performed to correlate accessibility and complexity: r=0.463 (p&lt;0.01). Government websites remain accessible while increasing in complexity: r=0.14 (p&lt;0.041). It is concluded that increasing complexity, oftentimes caused by adding new technology to a Web page, inadvertently contributes to increasing barriers to accessibility for persons with disabilities."", 'doi': '10.1145/1029014.1028638', 'url': 'https://doi.org/10.1145/1029014.1028638', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Accessibility of Internet websites through time', 'author': 'Hackett, Stephanie and Parmanto, Bambang and Zeng, Xiaoming', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028638'}"
Evaluation of a non-visual molecule browser,10.1145/1029014.1028639,"This paper describes the evaluation of software, software designed to allow visually impaired users to explore the structures of chemical molecules using a speech based presentation. Molecular structures are typically presented as two dimensional schematics, and are an important example of a widely used form of diagram -- the graph. software is designed for exploring this specific class of graph. Among its features is the ability to recognise and make explicit features of the graph that would otherwise need to be inferred. The evaluation compared software with a simpler version without this facility, and found that participants were able to explore molecular structures more easily. We discuss the software, evaluation and results, particularly comparing them with theoretical considerations about how sighted readers use diagrams. Finally, we extract the important issues for non-visual graph presentation: making implicit features explicit; enabling hierarchical and connection-based browsing; allowing annotation; and helping users keep their orientation.","{'keywords': 'synthetic speech, non-visual, molecules, hierarchical browsing, graphs, connection browsing, browsing', 'numpages': '8', 'pages': '40–47', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'This paper describes the evaluation of software, software designed to allow visually impaired users to explore the structures of chemical molecules using a speech based presentation. Molecular structures are typically presented as two dimensional schematics, and are an important example of a widely used form of diagram -- the graph. software is designed for exploring this specific class of graph. Among its features is the ability to recognise and make explicit features of the graph that would otherwise need to be inferred. The evaluation compared software with a simpler version without this facility, and found that participants were able to explore molecular structures more easily. We discuss the software, evaluation and results, particularly comparing them with theoretical considerations about how sighted readers use diagrams. Finally, we extract the important issues for non-visual graph presentation: making implicit features explicit; enabling hierarchical and connection-based browsing; allowing annotation; and helping users keep their orientation.', 'doi': '10.1145/1029014.1028639', 'url': 'https://doi.org/10.1145/1029014.1028639', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Evaluation of a non-visual molecule browser', 'author': 'Brown, Andy and Pettifer, Steve and Stevens, Robert', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028639'}"
A galvanic skin response interface for people with severe motor disabilities,10.1145/1029014.1028640,"Biometric input devices can provide assistive technology access to people who have little or no motor control. We explore a biometric control interface based on the Galvanic Skin Response, to determine its effectiveness as a non-muscular channel of input. This paper presents data from several online studies of a locked-in subject using a Galvanic Skin Response system for communication and control. We present issues with GSR control, and approaches that may improve accuracy and information transfer rate.","{'keywords': 'locked-in syndrome, galvanic skin response, biometric control, assistive technology', 'numpages': '7', 'pages': '48–54', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'Biometric input devices can provide assistive technology access to people who have little or no motor control. We explore a biometric control interface based on the Galvanic Skin Response, to determine its effectiveness as a non-muscular channel of input. This paper presents data from several online studies of a locked-in subject using a Galvanic Skin Response system for communication and control. We present issues with GSR control, and approaches that may improve accuracy and information transfer rate.', 'doi': '10.1145/1029014.1028640', 'url': 'https://doi.org/10.1145/1029014.1028640', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'A galvanic skin response interface for people with severe motor disabilities', 'author': 'Moore, Melody M. and Dua, Umang', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028640'}"
UMA: a system for universal mathematics accessibility,10.1145/1029014.1028642,"We describe the UMA system, a system developed under a multi-institution collaboration for making mathematics universally accessible. The UMA system includes translators that freely inter-convert mathematical documents transcribed in formats used by unsighted individual (Nemeth, Marburg) to those used by sighted individuals (LaTeX, Math-ML, OpenMath) and vice versa. The UMA system also includes notation-independent tools for aural navigation of mathematics. In this paper, we give an overview of the UMA system and the techniques used for realizing it.","{'keywords': 'visually impaired, math accessibility', 'numpages': '8', 'pages': '55–62', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'We describe the UMA system, a system developed under a multi-institution collaboration for making mathematics universally accessible. The UMA system includes translators that freely inter-convert mathematical documents transcribed in formats used by unsighted individual (Nemeth, Marburg) to those used by sighted individuals (LaTeX, Math-ML, OpenMath) and vice versa. The UMA system also includes notation-independent tools for aural navigation of mathematics. In this paper, we give an overview of the UMA system and the techniques used for realizing it.', 'doi': '10.1145/1029014.1028642', 'url': 'https://doi.org/10.1145/1029014.1028642', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'UMA: a system for universal mathematics accessibility', 'author': 'Karshmer, A. I. and Gupta, G. and Pontelli, E. and Miesenberger, K. and Ammalai, N. and Gopal, D. and Batusic, M. and St\\""{o}ger, B. and Palmer, B. and Guo, H-F.', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028642'}"
Middleware to expand context and preview in hypertext,10.1145/1029014.1028643,"Movement, or mobility, is key to the accessibility, design, and usability of many hypermedia resources (websites); and key to good mobility is context and preview by probing. This is especially the case for visually impaired users when a hypertext anchor is inaccurately described or is described out of context. This means confusion and disorientation. Mobility is similarly reduced when the link target of the anchor has no relationship to the expected information present on the hypertext node (web-page). We suggest that confident movement with purpose, ease, and accuracy can only be achieved when complete contextual information and an accurate description of the proposed destination (preview) are available. Our past work (1) deriving mobility heuristics from mobility models, (2) transforming web-pages based on these heuristics, and(3) building tools to analyse and access these transformed pages; has shown us that a tool to expand context and preview would be useful. In this paper we describe the development of such a middleware tool to automatically and dynamically annotate web-pages with additional context information present within the page, and preview information present within hypertext link destinations found on the page.","{'keywords': 'web, visually impaired, travel, practical implementation, mobility', 'numpages': '8', 'pages': '63–70', 'month': 'September', 'journal': 'SIGACCESS Access. Comput.', 'abstract': 'Movement, or mobility, is key to the accessibility, design, and usability of many hypermedia resources (websites); and key to good mobility is context and preview by probing. This is especially the case for visually impaired users when a hypertext anchor is inaccurately described or is described out of context. This means confusion and disorientation. Mobility is similarly reduced when the link target of the anchor has no relationship to the expected information present on the hypertext node (web-page). We suggest that confident movement with purpose, ease, and accuracy can only be achieved when complete contextual information and an accurate description of the proposed destination (preview) are available. Our past work (1) deriving mobility heuristics from mobility models, (2) transforming web-pages based on these heuristics, and(3) building tools to analyse and access these transformed pages; has shown us that a tool to expand context and preview would be useful. In this paper we describe the development of such a middleware tool to automatically and dynamically annotate web-pages with additional context information present within the page, and preview information present within hypertext link destinations found on the page.', 'doi': '10.1145/1029014.1028643', 'url': 'https://doi.org/10.1145/1029014.1028643', 'issn': '1558-2337', 'number': '77–78', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'issue_date': 'Sept. 2003 - Jan. 2004', 'year': '2003', 'title': 'Middleware to expand context and preview in hypertext', 'author': 'Harper, Simon and Goble, Carole and Stevens, Robert and Yesilada, Yeliz', 'ENTRYTYPE': 'article', 'ID': '10.1145/1029014.1028643'}"
