Title,DOI,Abstract,BibTeX
Universal designs versus assistive technologies: research agendas and practical applications,10.1145/1090785.1090788,Abstract not available,"{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'universal design, research and practice, assistive technologies', 'numpages': '2', 'pages': '2–3', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/1090785.1090788', 'url': 'https://doi.org/10.1145/1090785.1090788', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Universal designs versus assistive technologies: research agendas and practical applications', 'author': 'Law, Chris and Jacko, Julie and Peterson, Bill and Tobias, Jim', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090788'}"
What help do older people need? constructing a functional design space of electronic assistive technology applications,10.1145/1090785.1090790,"In times of ageing populations and shrinking care resources, electronic assistive technology (EAT) has the potential of contributing to guaranteeing frail older people a continued high quality of life. This paper provides users and designers of EAT with an instrument for choosing and producing relevant and useful EAT applications in the form of a functional design space. We present the field study that led to the design space, and give advice on using the tool.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'user involvement, software components, older adults, needs, interactive agents, field study, design space', 'numpages': '8', 'pages': '4–11', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In times of ageing populations and shrinking care resources, electronic assistive technology (EAT) has the potential of contributing to guaranteeing frail older people a continued high quality of life. This paper provides users and designers of EAT with an instrument for choosing and producing relevant and useful EAT applications in the form of a functional design space. We present the field study that led to the design space, and give advice on using the tool.', 'doi': '10.1145/1090785.1090790', 'url': 'https://doi.org/10.1145/1090785.1090790', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'What help do older people need? constructing a functional design space of electronic assistive technology applications', 'author': 'Maciuszek, Dennis and Aberg, Johan and Shahmehri, Nahid', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090790'}"
An exploratory investigation of handheld computer interaction for older adults with visual impairments,10.1145/1090785.1090791,"This study explores factors affecting handheld computer interaction for older adults with Age-related Macular Degeneration (AMD). This is largely uncharted territory, as empirical investigations of human-computer interaction (HCI) concerning users with visual dysfunction and/or older adults have focused primarily on desktop computers. For this study, participants with AMD and visually-healthy controls used a handheld computer to search, select and manipulate familiar playing card icons under varied icon set sizes, inter-icon spacing and auditory feedback conditions. While all participants demonstrated a high rate of task completion, linear regression revealed several relationships between task efficiency and the interface, user characteristics and ocular factors. Two ocular measures, severity of AMD and contrast sensitivity, were found to be highly predictive of efficiency. The outcomes of this work reveal that users with visual impairments can effectively interact with GUIs on small displays in the presence of low-cost, easily implemented design interventions. This study presents a rich data set and is intended to inspire future work exploring the interactions of individuals with visual impairments with non-traditional information technology platforms, such as handheld computers.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'visual impairment, older adults, mobile computing, macular degeneration, icons, drag and drop, dpacing, auditory feedback', 'numpages': '8', 'pages': '12–19', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This study explores factors affecting handheld computer interaction for older adults with Age-related Macular Degeneration (AMD). This is largely uncharted territory, as empirical investigations of human-computer interaction (HCI) concerning users with visual dysfunction and/or older adults have focused primarily on desktop computers. For this study, participants with AMD and visually-healthy controls used a handheld computer to search, select and manipulate familiar playing card icons under varied icon set sizes, inter-icon spacing and auditory feedback conditions. While all participants demonstrated a high rate of task completion, linear regression revealed several relationships between task efficiency and the interface, user characteristics and ocular factors. Two ocular measures, severity of AMD and contrast sensitivity, were found to be highly predictive of efficiency. The outcomes of this work reveal that users with visual impairments can effectively interact with GUIs on small displays in the presence of low-cost, easily implemented design interventions. This study presents a rich data set and is intended to inspire future work exploring the interactions of individuals with visual impairments with non-traditional information technology platforms, such as handheld computers.', 'doi': '10.1145/1090785.1090791', 'url': 'https://doi.org/10.1145/1090785.1090791', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'An exploratory investigation of handheld computer interaction for older adults with visual impairments', 'author': 'Leonard, V. Kathlene and Jacko, Julie A. and Pizzimenti, Joseph J.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090791'}"
Programmer-focused website accessibility evaluations,10.1145/1090785.1090792,"Suggested methods for conducting website accessibility evaluations have typically focused on the needs of end-users who have disabilities. However, programmers, not people with disabilities, are the end-users of evaluations reports generated by accessibility specialists. Programmers' capacity and resource needs are seldom met by the voluminous reports and long lists of individual website fixes commonly produced using earlier methods. The rationale for the need to consider the whole website development process, and the social characteristics of programmers and project managers is presented. A new programmer-centric Streamlined Evaluation and Reporting Process for Accessibility (SERPA) is described in detail.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'reporting, internet, evaluation, accessibility', 'numpages': '8', 'pages': '20–27', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Suggested methods for conducting website accessibility evaluations have typically focused on the needs of end-users who have disabilities. However, programmers, not people with disabilities, are the end-users of evaluations reports generated by accessibility specialists. Programmers' capacity and resource needs are seldom met by the voluminous reports and long lists of individual website fixes commonly produced using earlier methods. The rationale for the need to consider the whole website development process, and the social characteristics of programmers and project managers is presented. A new programmer-centric Streamlined Evaluation and Reporting Process for Accessibility (SERPA) is described in detail."", 'doi': '10.1145/1090785.1090792', 'url': 'https://doi.org/10.1145/1090785.1090792', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Programmer-focused website accessibility evaluations', 'author': 'Law, Chris and Jacko, Julie and Edwards, Paula', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090792'}"
The information-theoretic analysis of unimodal interfaces and their multimodal counterparts,10.1145/1090785.1090793,"That multimodal interfaces have benefits over unimodal ones has often been asserted. Several such benefits have been described informally, but, to date, few have actually been formalized or quantified. In this paper, the hypothesized benefits of semantically redundant multimodal input actions are described formally and are quantified using the formalisms provided by Information Theory. A reinterpretation of Keates and Robinson's empirical data (1998) shows that their criticism of multimodal interfaces was, in part, unfounded.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'voice output communication aids (VOCA), speech generating devices (SGD), multimodal interfaces, interventions for communication disorders, interface evaluation, augmentative and alternative communication (AAC)', 'numpages': '8', 'pages': '28–35', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""That multimodal interfaces have benefits over unimodal ones has often been asserted. Several such benefits have been described informally, but, to date, few have actually been formalized or quantified. In this paper, the hypothesized benefits of semantically redundant multimodal input actions are described formally and are quantified using the formalisms provided by Information Theory. A reinterpretation of Keates and Robinson's empirical data (1998) shows that their criticism of multimodal interfaces was, in part, unfounded."", 'doi': '10.1145/1090785.1090793', 'url': 'https://doi.org/10.1145/1090785.1090793', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'The information-theoretic analysis of unimodal interfaces and their multimodal counterparts', 'author': 'Baljko, Melanie', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090793'}"
Wizard-of-Oz test of ARTUR: a computer-based speech training system with articulation correction,10.1145/1090785.1090795,"This study has been performed in order to test the human-machine interface of a computer-based speech training aid named ARTUR with the main feature that it can give suggestions on how to improve articulation. Two user groups were involved: three children aged 9-14 with extensive experience of speech training, and three children aged 6. All children had general language disorders.The study indicates that the present interface is usable without prior training or instructions, even for the younger children, although it needs some improvement to fit illiterate children. The granularity of the mesh that classifies mispronunciations was satisfactory, but can be developed further.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'user interface, computer-based speech training system, Wizard-of-Oz', 'numpages': '8', 'pages': '36–43', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This study has been performed in order to test the human-machine interface of a computer-based speech training aid named ARTUR with the main feature that it can give suggestions on how to improve articulation. Two user groups were involved: three children aged 9-14 with extensive experience of speech training, and three children aged 6. All children had general language disorders.The study indicates that the present interface is usable without prior training or instructions, even for the younger children, although it needs some improvement to fit illiterate children. The granularity of the mesh that classifies mispronunciations was satisfactory, but can be developed further.', 'doi': '10.1145/1090785.1090795', 'url': 'https://doi.org/10.1145/1090785.1090795', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Wizard-of-Oz test of ARTUR: a computer-based speech training system with articulation correction', 'author': 'B\\""{a}lter, Olle and Engwall, Olov and \\""{O}ster, Anne-Marie and Kjellstr\\""{o}m, Hedvig', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090795'}"
Representing coordination and non-coordination in an american sign language animation,10.1145/1090785.1090796,"While strings and syntax trees are used by the Natural Language Processing community to represent the structure of spoken languages, these encodings are difficult to adapt to a signed language like American Sign Language (ASL). In particular, the multichannel nature of an ASL performance makes it difficult to encode in a linear single-channel string. This paper will introduce the Partition/Constitute (P/C) Formalism, a new method of computationally representing a linguistic signal containing multiple channels. The formalism allows coordination and non-coordination relationships to be encoded between different portions of a signal. The P/C formalism will be compared to representations used in related research in gesture animation. The way in which P/C is used by this project to build an English-to-ASL machine translation system will also be discussed.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'multimodal generation, gesture generation, american sign language, accessibility technology for the deaf', 'numpages': '8', 'pages': '44–51', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'While strings and syntax trees are used by the Natural Language Processing community to represent the structure of spoken languages, these encodings are difficult to adapt to a signed language like American Sign Language (ASL). In particular, the multichannel nature of an ASL performance makes it difficult to encode in a linear single-channel string. This paper will introduce the Partition/Constitute (P/C) Formalism, a new method of computationally representing a linguistic signal containing multiple channels. The formalism allows coordination and non-coordination relationships to be encoded between different portions of a signal. The P/C formalism will be compared to representations used in related research in gesture animation. The way in which P/C is used by this project to build an English-to-ASL machine translation system will also be discussed.', 'doi': '10.1145/1090785.1090796', 'url': 'https://doi.org/10.1145/1090785.1090796', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Representing coordination and non-coordination in an american sign language animation', 'author': 'Huenerfauth, Matt', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090796'}"
Visualizing non-speech sounds for the deaf,10.1145/1090785.1090797,"Sounds constantly occur around us, keeping us aware of our surroundings. People who are deaf have difficulty maintaining an awareness of these ambient sounds. We present an investigation of peripheral, visual displays to help people who are deaf maintain an awareness of sounds in the environment. Our contribution is twofold. First, we present a set of visual design preferences and functional requirements for peripheral visualizations of non-speech audio that will help improve future applications. Visual design preferences include ease of interpretation, glance-ability, and appropriate distractions. Functional requirements include the ability to identify what sound occurred, view a history of displayed sounds, customize the information that is shown, and determine the accuracy of displayed information. Second, we designed, implemented, and evaluated two fully functioning prototypes that embody these preferences and requirements, serving as examples for future designers and furthering progress toward understanding how to best provide peripheral audio awareness for the deaf.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'sound visualization, peripheral display, deaf', 'numpages': '8', 'pages': '52–59', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Sounds constantly occur around us, keeping us aware of our surroundings. People who are deaf have difficulty maintaining an awareness of these ambient sounds. We present an investigation of peripheral, visual displays to help people who are deaf maintain an awareness of sounds in the environment. Our contribution is twofold. First, we present a set of visual design preferences and functional requirements for peripheral visualizations of non-speech audio that will help improve future applications. Visual design preferences include ease of interpretation, glance-ability, and appropriate distractions. Functional requirements include the ability to identify what sound occurred, view a history of displayed sounds, customize the information that is shown, and determine the accuracy of displayed information. Second, we designed, implemented, and evaluated two fully functioning prototypes that embody these preferences and requirements, serving as examples for future designers and furthering progress toward understanding how to best provide peripheral audio awareness for the deaf.', 'doi': '10.1145/1090785.1090797', 'url': 'https://doi.org/10.1145/1090785.1090797', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Visualizing non-speech sounds for the deaf', 'author': 'Matthews, Tara and Fong, Janette and Mankoff, Jennifer', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090797'}"
Accuracy and frequency analysis of multitouch interfaces for individuals with Parkinsonian and essential hand tremor,10.1145/1090785.1090799,"In this study, the accuracy of an optical mouse, optical trackball, isotonic joystick, and a FingerWorks MultiTouch Surface (MTS) are compared for users suffering from Parkinsonian tremor and essential tremor. Using a data acquisition program, WinFitts, created at the University of Oregon's HCI Lab, data collected from five subjects with Parkinsonian tremor, five with essential tremor, and eleven with no tremor is analyzed and compared. Both temporal and spatial analyses are obtained from all of the subject data. The time-based measures of performance for each device include the uses of Fitts' law and the Proximity Movement Time, while the spatially-based measures include the use of the Deviation Accuracy and the Click Histogram. A statistical analysis is performed using a t-test to show the differences between the resulting means of some of the measures. By using the MUSIC spectral estimation technique, an analysis of the frequency and the amplitude of the tremor showed how certain devices performed in hand tremor suppression.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': ""multitouch surfaces, human-computer interaction, essential tremor, Parkinson's disease, Fitts' law"", 'numpages': '8', 'pages': '60–67', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""In this study, the accuracy of an optical mouse, optical trackball, isotonic joystick, and a FingerWorks MultiTouch Surface (MTS) are compared for users suffering from Parkinsonian tremor and essential tremor. Using a data acquisition program, WinFitts, created at the University of Oregon's HCI Lab, data collected from five subjects with Parkinsonian tremor, five with essential tremor, and eleven with no tremor is analyzed and compared. Both temporal and spatial analyses are obtained from all of the subject data. The time-based measures of performance for each device include the uses of Fitts' law and the Proximity Movement Time, while the spatially-based measures include the use of the Deviation Accuracy and the Click Histogram. A statistical analysis is performed using a t-test to show the differences between the resulting means of some of the measures. By using the MUSIC spectral estimation technique, an analysis of the frequency and the amplitude of the tremor showed how certain devices performed in hand tremor suppression."", 'doi': '10.1145/1090785.1090799', 'url': 'https://doi.org/10.1145/1090785.1090799', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': 'Accuracy and frequency analysis of multitouch interfaces for individuals with Parkinsonian and essential hand tremor', 'author': 'Frett, Eric J. and Barner, Kenneth E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090799'}"
Effect of age and Parkinson's disease on cursor positioning using a mouse,10.1145/1090785.1090800,"Point-and-click tasks are known to present difficulties to users with physical impairments, particularly motor- or vision-based, and to older adults. This paper presents the results of a study to quantify and understand the effects of age and impairment on the ability to perform such tasks. Results from four separate user groups are presented and compared using metrics that describe the features of the movements made. Distinct differences in behaviour between all of the user groups are observed and the reasons for those differences are discussed.","{'series': ""Assets '05"", 'location': 'Baltimore, MD, USA', 'keywords': 'performance measurement, mouse, disability, cursor positioning tasks, cursor, age', 'numpages': '8', 'pages': '68–75', 'booktitle': 'Proceedings of the 7th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Point-and-click tasks are known to present difficulties to users with physical impairments, particularly motor- or vision-based, and to older adults. This paper presents the results of a study to quantify and understand the effects of age and impairment on the ability to perform such tasks. Results from four separate user groups are presented and compared using metrics that describe the features of the movements made. Distinct differences in behaviour between all of the user groups are observed and the reasons for those differences are discussed.', 'doi': '10.1145/1090785.1090800', 'url': 'https://doi.org/10.1145/1090785.1090800', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '1595931597', 'year': '2005', 'title': ""Effect of age and Parkinson's disease on cursor positioning using a mouse"", 'author': 'Keates, Simeon and Trewin, Shari', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1090785.1090800'}"
