Title,DOI,Abstract,BibTeX
How someone with a neuromuscular disease experiences operating a PC (and how to successfully counteract that),10.1145/2513383.2517034,"This paper describes the experiences of the first author, who has been diagnosed with the neuromuscular disease Friedreich's Ataxia more than 25 years ago, with the innovative approach to human-computer interaction characterized by the software tool OnScreenDualScribe. Originally developed by (and for!) the first author, the tool replaces the standard input devices -- i.e., keyboard and mouse -- with a small numerical keypad, making optimal use of his abilities. The paper attempts to illustrate some of the difficulties the first author usually has to face when operating a computer, due to considerable motor problems. It will be shown what he tried in the past, and why OnScreenDualScribe, offering various assistive techniques -- including word prediction, an ambiguous keyboard, and stepwise pointing operations -- is indeed a viable alternative. The ultimate goal is to help not only one single person, but to make the system -- which does not accelerate entry very much, but clearly reduces the required effort -- available to anyone with similar conditions.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': ""word prediction, neuromuscular disease, mouse emulator, keyboard replacement, human-computer interaction, dysarthria, ambiguous keyboard, Friedreich's Ataxia"", 'numpages': '6', 'articleno': '29', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""This paper describes the experiences of the first author, who has been diagnosed with the neuromuscular disease Friedreich's Ataxia more than 25 years ago, with the innovative approach to human-computer interaction characterized by the software tool OnScreenDualScribe. Originally developed by (and for!) the first author, the tool replaces the standard input devices -- i.e., keyboard and mouse -- with a small numerical keypad, making optimal use of his abilities. The paper attempts to illustrate some of the difficulties the first author usually has to face when operating a computer, due to considerable motor problems. It will be shown what he tried in the past, and why OnScreenDualScribe, offering various assistive techniques -- including word prediction, an ambiguous keyboard, and stepwise pointing operations -- is indeed a viable alternative. The ultimate goal is to help not only one single person, but to make the system -- which does not accelerate entry very much, but clearly reduces the required effort -- available to anyone with similar conditions."", 'doi': '10.1145/2513383.2517034', 'url': 'https://doi.org/10.1145/2513383.2517034', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'How someone with a neuromuscular disease experiences operating a PC (and how to successfully counteract that)', 'author': 'Felzer, Torsten and Rinderknecht, Stephan', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2517034'}"
Mixed local and remote participation in teleconferences from a deaf and hard of hearing perspective,10.1145/2513383.2517035,"In this experience report we describe the accessibility challenges that deaf and hard of hearing committee members faced while collaborating with a larger group of hearing committee members over a period of 2½ years. We explain what some recurring problems are, how audio-only conferences fall short even when relay services and interpreters are available, and how we devised a videoconferencing setup using FuzeMeeting to minimize the accessibility barriers. We also describe some best practices, as well as lessons learned, and pitfalls to avoid in deploying this type of setup.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'videoconferencing, teleconferencing, telecollaboration, sign language, remote participation, hard of hearing, deaf', 'numpages': '5', 'articleno': '30', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In this experience report we describe the accessibility challenges that deaf and hard of hearing committee members faced while collaborating with a larger group of hearing committee members over a period of 2½ years. We explain what some recurring problems are, how audio-only conferences fall short even when relay services and interpreters are available, and how we devised a videoconferencing setup using FuzeMeeting to minimize the accessibility barriers. We also describe some best practices, as well as lessons learned, and pitfalls to avoid in deploying this type of setup.', 'doi': '10.1145/2513383.2517035', 'url': 'https://doi.org/10.1145/2513383.2517035', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'Mixed local and remote participation in teleconferences from a deaf and hard of hearing perspective', 'author': 'Vogler, Christian and Tucker, Paula and Williams, Norman', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2517035'}"
A collection of conversational AAC-like communications,10.1145/2513383.2513388,"We contribute a public test set of everyday conversational communications. The communications were written in response to ten hypothetical situations given to workers on the crowdsourcing site Amazon Mechanical Turk. After quality control, our public dataset consists of 1,506 unique communications. These communications can be used to help design and evaluate text-based predictive communication aids. The collection also provides a common public test set for research into predictive conversational text entry.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'evaluation, augmentative and alternative communication', 'numpages': '2', 'articleno': '31', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We contribute a public test set of everyday conversational communications. The communications were written in response to ten hypothetical situations given to workers on the crowdsourcing site Amazon Mechanical Turk. After quality control, our public dataset consists of 1,506 unique communications. These communications can be used to help design and evaluate text-based predictive communication aids. The collection also provides a common public test set for research into predictive conversational text entry.', 'doi': '10.1145/2513383.2513388', 'url': 'https://doi.org/10.1145/2513383.2513388', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'A collection of conversational AAC-like communications', 'author': 'Vertanen, Keith', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513388'}"
A convenient heuristic model for understanding assistive technology adoption,10.1145/2513383.2513427,This short paper presents a generalized heuristic model for understanding various factors that influence the adoption and usage of an assistive technology.,"{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'technology adoption, heuristic, design, assistive technology', 'numpages': '2', 'articleno': '32', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This short paper presents a generalized heuristic model for understanding various factors that influence the adoption and usage of an assistive technology.', 'doi': '10.1145/2513383.2513427', 'url': 'https://doi.org/10.1145/2513383.2513427', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'A convenient heuristic model for understanding assistive technology adoption', 'author': 'Deibel, Katherine', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513427'}"
A path-guided audio based indoor navigation system for persons with visual impairment,10.1145/2513383.2513410,"Independent path-based mobility in an unfamiliar indoor environment is a common problem faced by visually impaired community. We present the design of an infra-red based active wayfinding system for the visually impaired. Our proposed system: downloads the floor plan of the building, locates and tracks the user inside the building, finds the shortest path and provides step-by-step direction to the destination using voice messages. The audio instructions include active guidance for impending turns in the path of travel, distance of each section between turns, obstacle warning instructions and position correction messages when the user gets lost. Results from a needs finding study with visually impaired individuals formed the design of the system. We then deployed the system in a building and field tested it with users using a standardized before-and-after study. The comparison of the results demonstrated that the system is usable and useful.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'numpages': '2', 'articleno': '33', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Independent path-based mobility in an unfamiliar indoor environment is a common problem faced by visually impaired community. We present the design of an infra-red based active wayfinding system for the visually impaired. Our proposed system: downloads the floor plan of the building, locates and tracks the user inside the building, finds the shortest path and provides step-by-step direction to the destination using voice messages. The audio instructions include active guidance for impending turns in the path of travel, distance of each section between turns, obstacle warning instructions and position correction messages when the user gets lost. Results from a needs finding study with visually impaired individuals formed the design of the system. We then deployed the system in a building and field tested it with users using a standardized before-and-after study. The comparison of the results demonstrated that the system is usable and useful.', 'doi': '10.1145/2513383.2513410', 'url': 'https://doi.org/10.1145/2513383.2513410', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'A path-guided audio based indoor navigation system for persons with visual impairment', 'author': 'Jain, Dhruv and Jain, Akhil and Paul, Rohan and Komarika, Akhila and Balakrishnan, M.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513410'}"
A system helping blind people to get character information in their surrounding environment,10.1145/2513383.2513389,"We propose a system helping blind people to get character information in their surrounding environment, such as merchandise information (name, price, and best-before/use-by date) and restaurant menu (name and price). The system consists of a computer, a wireless camera/scanner and an earphone. It processes images captured/scanned by a user and extracts character regions in the image by using Support Vector Machine (SVM). Applying Optical Character Recognition (OCR) to the extracted regions, the system outputs the character information as synthesized speech.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'restaurant menu, merchandise information, image processing, computer-aided-system, character recognition, blind people, best-before/use-by date', 'numpages': '2', 'articleno': '34', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We propose a system helping blind people to get character information in their surrounding environment, such as merchandise information (name, price, and best-before/use-by date) and restaurant menu (name and price). The system consists of a computer, a wireless camera/scanner and an earphone. It processes images captured/scanned by a user and extracts character regions in the image by using Support Vector Machine (SVM). Applying Optical Character Recognition (OCR) to the extracted regions, the system outputs the character information as synthesized speech.', 'doi': '10.1145/2513383.2513389', 'url': 'https://doi.org/10.1145/2513383.2513389', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'A system helping blind people to get character information in their surrounding environment', 'author': 'Ohnishi, Noboru and Matsumoto, Tetsuya and Kudo, Hiroaki and Takeuchi, Yoshinori', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513389'}"
Accessibility in smartphone applications: what do we learn from reviews?,10.1145/2513383.2513421,"We explored the efficacy of smartphone App reviews to understand the user experience reports that may facilitate ranking and provide insight about accessibility gaps. The main goal was to analyze the contents of the reviews to infer the presence and polarity of accessibility information. In particular, we focused on applications that are used by the users who are blind or visually impaired. In this pilot study, the contents of 173 reviews from 25 applications were analyzed. The proposed system automatically detects accessibility information in the reviews and also tests their polarity. Such a system would be useful in application ranking based on accessibility features and improve the users' interaction experiences.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'user experience, machine learning, end user reviews, accessibility', 'numpages': '2', 'articleno': '35', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""We explored the efficacy of smartphone App reviews to understand the user experience reports that may facilitate ranking and provide insight about accessibility gaps. The main goal was to analyze the contents of the reviews to infer the presence and polarity of accessibility information. In particular, we focused on applications that are used by the users who are blind or visually impaired. In this pilot study, the contents of 173 reviews from 25 applications were analyzed. The proposed system automatically detects accessibility information in the reviews and also tests their polarity. Such a system would be useful in application ranking based on accessibility features and improve the users' interaction experiences."", 'doi': '10.1145/2513383.2513421', 'url': 'https://doi.org/10.1145/2513383.2513421', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'Accessibility in smartphone applications: what do we learn from reviews?', 'author': 'Anam, Asm Iftekhar and Yeasin, Mohammed', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513421'}"
An indoor human behavior gathering system toward future support for visually impaired people,10.1145/2513383.2513402,"A Visually impaired people's life is changing significantly in recent information society; even the visually impaired person who masters a various functions of a smart device exists. However, the diversity of their lifestyle has not been thoroughly investigated yet, compared to that of sighted people's. Therefore, the lifestyles of visually impaired people tend to be misunderstood by others; and even wrong stereotypes of them could be spread in society. This situation has been making it hard for us to find actually useful living assistants for them. The biggest factor that prevents investigations of bare lifestyles of visually impaired people is the privacy issue caused by video recording. This study's purpose is to propose and evaluate a new sensing system that substitutes the video ethnography and raises degree of abstraction so that it would not specify personal information and invade their privacy.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'visually impaired people, private space, life log', 'numpages': '2', 'articleno': '36', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""A Visually impaired people's life is changing significantly in recent information society; even the visually impaired person who masters a various functions of a smart device exists. However, the diversity of their lifestyle has not been thoroughly investigated yet, compared to that of sighted people's. Therefore, the lifestyles of visually impaired people tend to be misunderstood by others; and even wrong stereotypes of them could be spread in society. This situation has been making it hard for us to find actually useful living assistants for them. The biggest factor that prevents investigations of bare lifestyles of visually impaired people is the privacy issue caused by video recording. This study's purpose is to propose and evaluate a new sensing system that substitutes the video ethnography and raises degree of abstraction so that it would not specify personal information and invade their privacy."", 'doi': '10.1145/2513383.2513402', 'url': 'https://doi.org/10.1145/2513383.2513402', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'An indoor human behavior gathering system toward future support for visually impaired people', 'author': 'Okada, Ryotaro and Yairi, Ikuko', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513402'}"
An iOS reader for people with dyslexia,10.1145/2513383.2513419,"We present DysWebxia, an eBook reader for iOS which modifies the form and the content of the text. This tool is specifically designed for people with dyslexia according to previous research with this target group. The settings are customizable depending on the reading preferences.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'reading software, readability, dyslexia, Spanish iOS', 'numpages': '2', 'articleno': '37', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We present DysWebxia, an eBook reader for iOS which modifies the form and the content of the text. This tool is specifically designed for people with dyslexia according to previous research with this target group. The settings are customizable depending on the reading preferences.', 'doi': '10.1145/2513383.2513419', 'url': 'https://doi.org/10.1145/2513383.2513419', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'An iOS reader for people with dyslexia', 'author': 'Rello, Luz and Baeza-Yates, Ricardo and Saggion, Horacio and Bayarri, Clara and Barbosa, Simone D. J.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513419'}"
Auditory displays for accessible fantasy sports,10.1145/2513383.2513397,"In this paper we address the lack of accessibility in fantasy sports for visually impaired users and discuss the accessible fantasy sports system that we have designed using auditory displays. Fantasy sports are a fun and social activity requiring users to make decisions about their fantasy teams, which use real athletes' weekly performance to gain points and compete against other users' fantasy teams. Fantasy players manage their teams by making informed decisions using statistics about real sports related data. These statistics are usually presented online in a spreadsheet layout, however online fantasy sports are usually inaccessible to screen readers due to the use of Flash on most sites. Our current system, described in this paper, utilizes auditory display techniques such as auditory alerts, earcons, spearcons, general text-to-speech, and auditory graphs to present sports statistics to visually impaired fantasy users. The current version of our system was designed based on feedback from current fantasy sports users during a series of think-aloud walkthroughs.","{'series': ""ASSETS '13"", 'location': 'Bellevue, Washington', 'keywords': 'sports data, sonification, fantasy football, auditory displays, accessibility', 'numpages': '2', 'articleno': '38', 'booktitle': 'Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""In this paper we address the lack of accessibility in fantasy sports for visually impaired users and discuss the accessible fantasy sports system that we have designed using auditory displays. Fantasy sports are a fun and social activity requiring users to make decisions about their fantasy teams, which use real athletes' weekly performance to gain points and compete against other users' fantasy teams. Fantasy players manage their teams by making informed decisions using statistics about real sports related data. These statistics are usually presented online in a spreadsheet layout, however online fantasy sports are usually inaccessible to screen readers due to the use of Flash on most sites. Our current system, described in this paper, utilizes auditory display techniques such as auditory alerts, earcons, spearcons, general text-to-speech, and auditory graphs to present sports statistics to visually impaired fantasy users. The current version of our system was designed based on feedback from current fantasy sports users during a series of think-aloud walkthroughs."", 'doi': '10.1145/2513383.2513397', 'url': 'https://doi.org/10.1145/2513383.2513397', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450324052', 'year': '2013', 'title': 'Auditory displays for accessible fantasy sports', 'author': 'Batterman, Jared M. and Schuett, Jonathan H. and Walker, Bruce N.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2513383.2513397'}"
