Title,DOI,Abstract,BibTeX
Session details: Keynote Presentation,10.1145/3254063,Abstract not available,"{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3254063', 'url': 'https://doi.org/10.1145/3254063', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Session details: Keynote Presentation', 'author': 'Huenerfauth, Matt', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3254063'}"
Accessibility is Becoming Mainstream,10.1145/2982142.2982180,"Since 1976, when California State University Northridge (CSUN) began its Annual International Technology and Persons with Disabilities Conference, there have been specialized conferences with an accessibility theme. The first ACM ASSETS Conference was held in 1994 when 22 papers were presented. The Rehabilitation Engineering and Assistive Technology Society of North America (RESNA) began its conference in 1979. The first biennial International Conference on Computers Helping People with Special Needs (under a different name) was held in 1988. Accessibility focused journals have existed since at least 1986. This history demonstrates that accessibility has grown into a separate field in research and practice. While this is true, more and more, accessibility has become mainstream.The mainstreaming of accessibility can be seen in its integration into academic computing departments, HCI conferences, and conferences in supporting fields such as computer vision and natural language processing. Most importantly, accessibility can be seen in products and services provided by mainstream industry. One early example of this is the standardization of closed captioning for television. We now have built-in screen readers for iOS and Android devices and Augmentative and Alternative Communication (AAC) devices are being supplemented by lower cost AAC apps on mainstream touchscreen tablets. Technologies like video chat, personal texting, speech recognition, optical character recognition, and speech synthesis have their roots in solving accessibility problems. Slowly, accessibility is moving into the academic curriculum in computing departments [1]. Web design and development courses are starting to cover accessibility in the WCAG 2.0 and ARIA standards. There are capstone courses that focus on accessibility at several universities.There will always be a need for specialized accessibility related devices and services, but moving forward accessibility will be provided by mainstream companies and accessibility solutions will become valuable to everyone, disabled or not. Mainstream technology companies are asking for more people with disabilities to join their diverse workforces.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'disability, accessibility', 'numpages': '1', 'pages': '1', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Since 1976, when California State University Northridge (CSUN) began its Annual International Technology and Persons with Disabilities Conference, there have been specialized conferences with an accessibility theme. The first ACM ASSETS Conference was held in 1994 when 22 papers were presented. The Rehabilitation Engineering and Assistive Technology Society of North America (RESNA) began its conference in 1979. The first biennial International Conference on Computers Helping People with Special Needs (under a different name) was held in 1988. Accessibility focused journals have existed since at least 1986. This history demonstrates that accessibility has grown into a separate field in research and practice. While this is true, more and more, accessibility has become mainstream.The mainstreaming of accessibility can be seen in its integration into academic computing departments, HCI conferences, and conferences in supporting fields such as computer vision and natural language processing. Most importantly, accessibility can be seen in products and services provided by mainstream industry. One early example of this is the standardization of closed captioning for television. We now have built-in screen readers for iOS and Android devices and Augmentative and Alternative Communication (AAC) devices are being supplemented by lower cost AAC apps on mainstream touchscreen tablets. Technologies like video chat, personal texting, speech recognition, optical character recognition, and speech synthesis have their roots in solving accessibility problems. Slowly, accessibility is moving into the academic curriculum in computing departments [1]. Web design and development courses are starting to cover accessibility in the WCAG 2.0 and ARIA standards. There are capstone courses that focus on accessibility at several universities.There will always be a need for specialized accessibility related devices and services, but moving forward accessibility will be provided by mainstream companies and accessibility solutions will become valuable to everyone, disabled or not. Mainstream technology companies are asking for more people with disabilities to join their diverse workforces.', 'doi': '10.1145/2982142.2982180', 'url': 'https://doi.org/10.1145/2982142.2982180', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Accessibility is Becoming Mainstream', 'author': 'Ladner, Richard E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982180'}"
Session details: Deaf and Hard of Hearing Users,10.1145/3254064,Abstract not available,"{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3254064', 'url': 'https://doi.org/10.1145/3254064', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Session details: Deaf and Hard of Hearing Users', 'author': 'Vogler, Christian', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3254064'}"
A Personalizable Mobile Sound Detector App Design for Deaf and Hard-of-Hearing Users,10.1145/2982142.2982171,"Sounds provide informative signals about the world around us. In situations where non-auditory cues are inaccessible, it can be useful for deaf and hard-of-hearing people to be notified about sounds. Through a survey, we explored which sounds are of interest to deaf and hard-of-hearing people, and which means of notification are appropriate. Motivated by these findings, we designed a mobile phone app that alerts deaf and hard-of-hearing people to sounds they care about. The app uses training examples of personally relevant sounds recorded by the user to learn a model of those sounds. It then screens the incoming audio stream from the phone's microphone for those sounds. When it detects a sound, it alerts the user by vibrating and providing a pop-up notification. To evaluate the interface design independent of sound detection errors, we ran a Wizard-of-Oz user study, and found that the app design successfully facilitated deaf and hard-of-hearing users recording training examples. We also explored the viability of a basic machine learning algorithm for sound detection.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'sound detection, hard-of-hearing, deaf, accessibility', 'numpages': '11', 'pages': '3–13', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Sounds provide informative signals about the world around us. In situations where non-auditory cues are inaccessible, it can be useful for deaf and hard-of-hearing people to be notified about sounds. Through a survey, we explored which sounds are of interest to deaf and hard-of-hearing people, and which means of notification are appropriate. Motivated by these findings, we designed a mobile phone app that alerts deaf and hard-of-hearing people to sounds they care about. The app uses training examples of personally relevant sounds recorded by the user to learn a model of those sounds. It then screens the incoming audio stream from the phone's microphone for those sounds. When it detects a sound, it alerts the user by vibrating and providing a pop-up notification. To evaluate the interface design independent of sound detection errors, we ran a Wizard-of-Oz user study, and found that the app design successfully facilitated deaf and hard-of-hearing users recording training examples. We also explored the viability of a basic machine learning algorithm for sound detection."", 'doi': '10.1145/2982142.2982171', 'url': 'https://doi.org/10.1145/2982142.2982171', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'A Personalizable Mobile Sound Detector App Design for Deaf and Hard-of-Hearing Users', 'author': 'Bragg, Danielle and Huynh, Nicholas and Ladner, Richard E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982171'}"
Improving Real-Time Captioning Experiences for Deaf and Hard of Hearing Students,10.1145/2982142.2982164,"We take a qualitative approach to understanding deaf and hard of hearing (DHH) students' experiences with real-time captioning as an access technology in mainstream university classrooms. We consider both existing human-based captioning as well as new machine-based solutions that use automatic speech recognition (ASR). We employed a variety of qualitative research methods to gather data about students' captioning experiences including in-class observations, interviews, diary studies, and usability evaluations. We also conducted a co-design workshop with 8 stakeholders after our initial research findings. Our results show that accuracy and reliability of the technology are still the most important issues across captioning solutions. However, we additionally found that current captioning solutions tend to limit students' autonomy in the classroom and present a variety of user experience shortcomings, such as complex setups, poor feedback and limited control over caption presentation. Based on these findings, we propose design requirements and recommend features for real-time captioning in mainstream classrooms.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'real-time captions, inclusive classrooms, human factors., deaf and hard of hearing, co-design, automatic speech recognition, access technology', 'numpages': '9', 'pages': '15–23', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""We take a qualitative approach to understanding deaf and hard of hearing (DHH) students' experiences with real-time captioning as an access technology in mainstream university classrooms. We consider both existing human-based captioning as well as new machine-based solutions that use automatic speech recognition (ASR). We employed a variety of qualitative research methods to gather data about students' captioning experiences including in-class observations, interviews, diary studies, and usability evaluations. We also conducted a co-design workshop with 8 stakeholders after our initial research findings. Our results show that accuracy and reliability of the technology are still the most important issues across captioning solutions. However, we additionally found that current captioning solutions tend to limit students' autonomy in the classroom and present a variety of user experience shortcomings, such as complex setups, poor feedback and limited control over caption presentation. Based on these findings, we propose design requirements and recommend features for real-time captioning in mainstream classrooms."", 'doi': '10.1145/2982142.2982164', 'url': 'https://doi.org/10.1145/2982142.2982164', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Improving Real-Time Captioning Experiences for Deaf and Hard of Hearing Students', 'author': 'Kawas, Saba and Karalis, George and Wen, Tzu and Ladner, Richard E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982164'}"
SlidePacer: A Presentation Delivery Tool for Instructors of Deaf and Hard of Hearing Students,10.1145/2982142.2982177,"Following multimedia lectures in mainstream classrooms is challenging for deaf and hard-of-hearing (DHH) students, even when provided with accessibility services. Due to multiple visual sources of information (e.g. teacher, slides, interpreter), these students struggle to divide their attention among several simultaneous sources, which may result in missing important parts of the lecture; as a result, access to information is limited in comparison to their hearing peers, having a negative effect in their academic achievements. In this paper we propose a novel approach to improve classroom accessibility, which focuses on improving the delivery of multimedia lectures. We introduce SlidePacer, a tool that promotes coordination between instructors and sign language interpreters, creating a single instructional unit and synchronizing verbal and visual information sources. We conducted a user study with 60 participants on the effects of SlidePacer in terms of learning performance and gaze behaviors. Results show that SlidePacer is effective in providing increased access to multimedia information; however, we did not find significant improvements in learning performance. We finish by discussing our results and limitations of our user study, and suggest future research avenues that build on these insights.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'visual sources, presentation., pace, multimedia, lecture, learning, interpreter, deaf', 'numpages': '8', 'pages': '25–32', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Following multimedia lectures in mainstream classrooms is challenging for deaf and hard-of-hearing (DHH) students, even when provided with accessibility services. Due to multiple visual sources of information (e.g. teacher, slides, interpreter), these students struggle to divide their attention among several simultaneous sources, which may result in missing important parts of the lecture; as a result, access to information is limited in comparison to their hearing peers, having a negative effect in their academic achievements. In this paper we propose a novel approach to improve classroom accessibility, which focuses on improving the delivery of multimedia lectures. We introduce SlidePacer, a tool that promotes coordination between instructors and sign language interpreters, creating a single instructional unit and synchronizing verbal and visual information sources. We conducted a user study with 60 participants on the effects of SlidePacer in terms of learning performance and gaze behaviors. Results show that SlidePacer is effective in providing increased access to multimedia information; however, we did not find significant improvements in learning performance. We finish by discussing our results and limitations of our user study, and suggest future research avenues that build on these insights.', 'doi': '10.1145/2982142.2982177', 'url': 'https://doi.org/10.1145/2982142.2982177', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'SlidePacer: A Presentation Delivery Tool for Instructors of Deaf and Hard of Hearing Students', 'author': 'Brand\\~{a}o, Alessandra and Nicolau, Hugo and Tadas, Shreya and Hanson, Vicki L.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982177'}"
Session details: Users with Developmental Disabilities,10.1145/3254065,Abstract not available,"{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3254065', 'url': 'https://doi.org/10.1145/3254065', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Session details: Users with Developmental Disabilities', 'author': 'Rector, Kyle', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3254065'}"
Would You Be Mine: Appropriating Minecraft as an Assistive Technology for Youth with Autism,10.1145/2982142.2982172,"Those with disabilities have long adopted, adapted, and appropriated collaborative systems to serve as assistive devices. In this paper, we present the results of a digital ethnography in a Minecraft virtual world for children with autism, specifically examining how this community has used do-it-yourself (DIY) making activities to transform the game into a variety of assistive technologies. Our results demonstrate how players and administrators ""mod"" the Minecraft system to support self-regulation and community engagement. This work highlights the ways in which we, as researchers concerned with accessible and equitable computing spaces, might reevaluate the scope of our inquiry, and how designers might encourage and support appropriation, enhancing users' experience and long-term adoption.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'virtual worlds, modding, minecraft, diy, disability., autism, assistive technology, appropriation', 'numpages': '9', 'pages': '33–41', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Those with disabilities have long adopted, adapted, and appropriated collaborative systems to serve as assistive devices. In this paper, we present the results of a digital ethnography in a Minecraft virtual world for children with autism, specifically examining how this community has used do-it-yourself (DIY) making activities to transform the game into a variety of assistive technologies. Our results demonstrate how players and administrators ""mod"" the Minecraft system to support self-regulation and community engagement. This work highlights the ways in which we, as researchers concerned with accessible and equitable computing spaces, might reevaluate the scope of our inquiry, and how designers might encourage and support appropriation, enhancing users\' experience and long-term adoption.', 'doi': '10.1145/2982142.2982172', 'url': 'https://doi.org/10.1145/2982142.2982172', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Would You Be Mine: Appropriating Minecraft as an Assistive Technology for Youth with Autism', 'author': 'Ringland, Kathryn E. and Wolf, Christine T. and Boyd, LouAnne E. and Baldwin, Mark S. and Hayes, Gillian R.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982172'}"
Online Learning System to Help People with Developmental Disabilities Reinforce Basic Skills,10.1145/2982142.2982174,"We present the development and evaluation of an online learning system for people with developmental disabilities (DD) of all ages in collaboration with Imagine! and Hope Services, two not-for-profit organizations that provide care services to people with DD. The system was implemented as an HTML5-based web application for iPad. It includes activities that aim to support and improve the process through which people with DD of all ages reinforce basic skills such as recognizing numbers, letters, money, shapes, and colors. User evaluations suggest that a system such as ours will be: 1) helpful in supporting people with DD reinforce basic skills, and 2) well-received by users.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'web application, online learning, ipad, developmental disability, basic skills', 'numpages': '9', 'pages': '43–51', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We present the development and evaluation of an online learning system for people with developmental disabilities (DD) of all ages in collaboration with Imagine! and Hope Services, two not-for-profit organizations that provide care services to people with DD. The system was implemented as an HTML5-based web application for iPad. It includes activities that aim to support and improve the process through which people with DD of all ages reinforce basic skills such as recognizing numbers, letters, money, shapes, and colors. User evaluations suggest that a system such as ours will be: 1) helpful in supporting people with DD reinforce basic skills, and 2) well-received by users.', 'doi': '10.1145/2982142.2982174', 'url': 'https://doi.org/10.1145/2982142.2982174', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Online Learning System to Help People with Developmental Disabilities Reinforce Basic Skills', 'author': 'Morales-Villaverde, Lourdes M. and Caro, Karina and Gotfrid, Taylor and Kurniawan, Sri', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982174'}"
"Comparing Tactile, Auditory, and Visual Assembly Error-Feedback for Workers with Cognitive Impairments",10.1145/2982142.2982157,"More and more industrial manufacturing companies are outsourcing assembly tasks to sheltered work organizations where cognitively impaired workers are employed. To facilitate these assembly tasks assistive systems have been introduced to provide cognitive assistance. While previous work found that these assistive systems have a great impact on the workers' performance in giving assembly instructions, these systems are further capable of detecting errors and notifying the worker of an assembly error. However, the topic of how assembly errors are presented to cognitively impaired workers has not been analyzed scientifically. In this paper, we close this gap by comparing tactile, auditory, and visual error feedback in a user study with 16 cognitively impaired workers. The results reveal that visual error feedback leads to a significantly faster assembly time compared to tactile error feedback. Further, we discuss design implications for providing error feedback for workers with cognitive impairments.","{'series': ""ASSETS '16"", 'location': 'Reno, Nevada, USA', 'keywords': 'multimodal interfaces, error feedback, cognitively impaired workers, augmented reality, assistive systems', 'numpages': '8', 'pages': '53–60', 'booktitle': 'Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""More and more industrial manufacturing companies are outsourcing assembly tasks to sheltered work organizations where cognitively impaired workers are employed. To facilitate these assembly tasks assistive systems have been introduced to provide cognitive assistance. While previous work found that these assistive systems have a great impact on the workers' performance in giving assembly instructions, these systems are further capable of detecting errors and notifying the worker of an assembly error. However, the topic of how assembly errors are presented to cognitively impaired workers has not been analyzed scientifically. In this paper, we close this gap by comparing tactile, auditory, and visual error feedback in a user study with 16 cognitively impaired workers. The results reveal that visual error feedback leads to a significantly faster assembly time compared to tactile error feedback. Further, we discuss design implications for providing error feedback for workers with cognitive impairments."", 'doi': '10.1145/2982142.2982157', 'url': 'https://doi.org/10.1145/2982142.2982157', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450341240', 'year': '2016', 'title': 'Comparing Tactile, Auditory, and Visual Assembly Error-Feedback for Workers with Cognitive Impairments', 'author': 'Kosch, Thomas and Kettner, Romina and Funk, Markus and Schmidt, Albrecht', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2982142.2982157'}"
